Id,RegisteredNumber,RegistryDate,MauzaName
410899166,13291,2017-09-15,ملتان سٹی
410899161,13290,2017-09-15,ملتان سٹی
410898724,2092,2004-02-24,ملتان سٹی
410898679,13214,2017-09-14,ملتان سٹی
410898644,2080,2004-02-24,ملتان سٹی
410897816,9378,2012-07-23,ملتان سٹی
410897791,1872,2015-02-14,ملتان سٹی
410897656,11582,2003-12-03,ملتان سٹی
410897571,13037,2016-11-16,ملتان سٹی
410897204,9001,2008-07-02,ملتان سٹی
410896745,12019,2008-09-22,ملتان سٹی
410896317,3842,2007-05-05,ملتان سٹی
410896025,3823,2007-05-12,ملتان سٹی
410895958,13042,2017-09-12,ملتان سٹی
410895458,3759,2007-05-12,ملتان سٹی
410895043,2143,2015-02-19,ملتان سٹی
410895031,2144,2015-02-19,ملتان سٹی
410894939,1904,2002-03-01,ملتان سٹی
410894876,1888,2002-03-01,ملتان سٹی
410894814,10002,2014-06-09,ملتان سٹی
410894492,2467,2006-03-28,ملتان سٹی
410894391,1747,2015-01-12,ملتان سٹی
410893919,4135,1996-05-21,ملتان سٹی
410892162,12360,2017-08-29,ملتان سٹی
410892001,3121,2007-04-17,ملتان سٹی
410891979,2274,2015-02-23,ملتان سٹی
410891733,3098,2007-04-16,ملتان سٹی
410891268,3906,1994-05-14,ملتان سٹی
410891260,8830,1999-11-10,ملتان سٹی
410891245,3904,1996-05-14,ملتان سٹی
410890526,7419,2017-04-17,ملتان سٹی
410890334,1378,2002-02-09,ملتان سٹی
410890311,1377,2002-02-09,ملتان سٹی
410890294,1376,2002-02-09,ملتان سٹی
410890286,1375,2002-02-09,ملتان سٹی
410890267,7297,2017-04-15,ملتان سٹی
410890245,7295,2017-04-15,ملتان سٹی
410890103,8552,1999-10-30,ملتان سٹی
410890029,1353,2002-02-09,ملتان سٹی
410890008,2127,2006-03-16,ملتان سٹی
410889878,4128,1998-06-08,ملتان سٹی
410889794,3818,1996-05-12,ملتان سٹی
410888877,266,2015-01-08,ملتان سٹی
410888455,1287,2004-01-30,ملتان سٹی
410888020,2290,2007-03-10,ملتان سٹی
410887867,3395,1996-04-23,ملتان سٹی
410887630,6819,2017-04-05,ملتان سٹی
410885720,1824,2006-03-09,ملتان سٹی
410885576,10645,2008-08-16,ملتان سٹی
410884588,11182,2017-07-25,ملتان سٹی
410884569,98,1983-01-03,ملتان سٹی
410884257,550,2003-01-17,ملتان سٹی
410883998,9185,2001-12-28,ملتان سٹی
410883958,6006,2017-03-18,ملتان سٹی
410883893,1844,2021-06-08,ملتان سٹی
410883851,971,2008-01-24,ملتان سٹی
410883641,9141,2001-12-27,ملتان سٹی
410883289,8299,2012-06-23,ملتان سٹی
410882783,3667,1996-05-07,ملتان سٹی
410882664,103,2001-03-17,ملتان سٹی
410882288,1055,2004-01-27,ملتان سٹی
410882107,14266,2008-11-19,ملتان سٹی
410882090,335,1986-03-25,ملتان سٹی
410881352,8035,2020-06-30,ملتان سٹی
410881336,10907,2017-07-19,ملتان سٹی
410880551,1807,1996-02-21,ملتان سٹی
410879850,1603,2006-03-02,ملتان سٹی
410879598,2299,2013-03-17,ملتان سٹی
410879227,11673,2014-10-17,ملتان سٹی
410879162,3698,1999-05-05,ملتان سٹی
410878720,468,2021-01-07,ملتان سٹی
410878643,2606,1996-03-27,ملتان سٹی
410878217,2582,1996-03-26,ملتان سٹی
410877558,2114,2003-03-08,ملتان سٹی
410877141,1521,2010-02-03,ملتان سٹی
410876976,2068,2003-03-06,ملتان سٹی
410876895,781,2004-01-20,ملتان سٹی
410876223,1540,1998-02-25,ملتان سٹی
410876165,9755,2008-07-21,ملتان سٹی
410875607,2597,1999-04-15,ملتان سٹی
410875227,9668,2008-07-19,ملتان سٹی
410874581,1332,1998-02-18,ملتان سٹی
410874089,9572,2008-07-17,ملتان سٹی
410873961,1781,1996-02-28,ملتان سٹی
410873945,5349,1997-06-28,ملتان سٹی
410873662,2192,1999-04-02,ملتان سٹی
410873337,5385,1997-06-30,ملتان سٹی
410873214,1130,1998-02-13,ملتان سٹی
410872944,1135,2006-02-18,ملتان سٹی
410872753,9397,2014-08-18,ملتان سٹی
410872701,1658,1996-02-25,ملتان سٹی
410872493,1606,1994-02-09,ملتان سٹی
410871931,1661,1994-02-20,ملتان سٹی
410871807,8227,2021-03-19,ملتان سٹی
410871540,11270,2014-10-02,ملتان سٹی
410871535,11269,2014-10-02,ملتان سٹی
410871313,1728,2003-02-25,ملتان سٹی
410871277,1727,2003-02-25,ملتان سٹی
410871150,833,1998-02-03,ملتان سٹی
410870874,1777,1994-02-23,ملتان سٹی
410870834,11207,2014-10-01,ملتان سٹی
410870829,11206,2014-10-01,ملتان سٹی
410870579,1812,1994-02-24,ملتان سٹی
410870097,879,2006-02-06,ملتان سٹی
410869910,9194,2014-08-12,ملتان سٹی
410869750,1665,2003-02-24,ملتان سٹی
410869458,1631,2003-02-19,ملتان سٹی
410868582,25112,2022-11-29,ملتان سٹی
410868448,550,2010-01-14,ملتان سٹی
410868380,4586,2008-11-26,ملتان سٹی
410868075,458,1998-01-15,ملتان سٹی
410868032,1462,2003-02-17,ملتان سٹی
410866622,551,2006-01-27,ملتان سٹی
410866570,8936,2014-08-06,ملتان سٹی
410865712,115,2010-01-05,ملتان سٹی
410865683,1367,1993-02-06,ملتان سٹی
410865459,26402,2022-02-21,ملتان سٹی
410865409,26432,2022-12-21,ملتان سٹی
410865243,1842,1999-03-18,ملتان سٹی
410865176,233,2006-01-16,ملتان سٹی
410865142,13804,2018-07-24,ملتان سٹی
410864138,8595,2014-07-23,ملتان سٹی
410863834,1226,1999-02-24,ملتان سٹی
410863399,8546,2014-07-22,ملتان سٹی
410862337,105,1996-01-03,ملتان سٹی
410861899,3110,1961-10-10,ملتان سٹی
410861871,3142,1961-10-15,ملتان سٹی
410861128,1740,2023-02-14,ملتان سٹی
410860793,374,2023-01-23,ملتان سٹی
410860162,8955,1991-08-21,ملتان سٹی
410796112,7082,2013-06-05,ملتان سٹی
410795403,6514,2013-05-24,ملتان سٹی
410795160,2632,2002-02-02,ملتان سٹی
410792423,7319,2013-06-10,ملتان سٹی
410783380,12566,2015-11-16,ملتان سٹی
410298121,21529,2021-08-12,ملتان سٹی
410289034,20628,2019-12-03,ملتان سٹی
410113967,2268,2021-01-20,ملتان سٹی
410113966,2269,2021-01-20,ملتان سٹی
410113949,2287,2021-01-20,ملتان سٹی
410015739,23927,2022-11-08,ملتان سٹی
410015186,3540,2019-02-20,ملتان سٹی
410008979,22167,2021-08-23,ملتان سٹی
410008740,11493,2021-04-22,ملتان سٹی
410008586,11235,2020-08-08,ملتان سٹی
410007865,15771,2013-12-23,ملتان سٹی
410003271,7609,2014-06-27,ملتان سٹی
